,ID,Title,Year,Rating,Votes,Length,Genres
5667,TT0093412,Law of Desire (1987),1987,7.2,3893,102 mins.,Comedy|Drama|Romance
5668,TT0158493,Belly (1998),1998,4.8,3893,96 mins.,Crime|Drama
5669,TT1053859,The Grudge 3 (2009),2009,4.5,3892,90 mins.,Horror|Thriller
5670,TT0322659,Northfork (2003),2003,6.3,3891,103 mins.,Drama|Fantasy
5671,TT0109758,Exit to Eden (1994),1994,3.7,3891,113 mins.,Comedy|Thriller
5672,TT0172627,Body Shots (1999),1999,4.9,3889,106 mins.,Drama
5673,TT0120610,Black Dog (1998),1998,4.9,3886,89 mins.,Action|Crime|Drama|Thriller
5674,TT0082118,The Burning (1981),1981,6.1,3886,91 mins.,Horror
5675,TT0305396,The Crocodile Hunter: Collision Course (2002),2002,5.2,3931,90 mins.,Action|Adventure|Comedy|Family
5676,TT0324197,Time of the Wolf (2003),2003,6.4,3930,114 mins.,Drama
5677,TT0473367,Jaane Tu... Ya Jaane Na (2008),2008,7.5,3928,155 mins.,Comedy|Drama|Romance
5678,TT0071110,Airport 1975 (1974),1974,5.3,3925,107 mins.,Action|Drama|Thriller
5679,TT0045943,Julius Caesar (1953),1953,7.4,3922,120 mins.,Drama|History
5680,TT0323998,Smala Sussie (2003),2003,6.7,3921,97 mins.,Comedy|Crime|Mystery
5681,TT1360860,About Elly (2009),2009,8.0,3920,119 mins.,Drama|Mystery
5682,TT0308476,The Cuckoo (2002),2002,7.8,3918,99 mins.,Drama|War|Comedy
5683,TT0095088,Elvira: Mistress of the Dark (1988),1988,5.6,3916,96 mins.,Comedy|Horror
5684,TT0951335,The New Daughter (2009),2009,5.3,3914,00 mins.,Horror|Thriller
5685,TT0275947,Avenging Angelo (2002),2002,4.9,3912,97 mins.,Action|Comedy|Crime|Romance
5686,TT0087280,The Element of Crime (1984),1984,6.7,3909,104 mins.,Crime|Drama|Thriller
5687,TT0071464,Emmanuelle (1974),1974,5.0,3907,105 mins.,Drama
